,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Unnamed: 17,eFG%,TOV%,ORB%,FT/FGA,Unnamed: 22,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Unnamed: 27,Arena,Attend.,Attend./G,Year
6,7,Denver Nuggets*,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,+5.0,95.6,.367,.258,.574,,.526,13.1,23.9,.281,,.500,12.7,75.4,.224,,Pepsi Center,696568,16989,2011
7,8,Dallas Mavericks*,30.9,57,25,53,29,4.23,0.18,4.41,109.7,105.0,+4.7,91.3,.286,.274,.565,,.525,13.6,24.1,.222,,.488,13.0,74.8,.206,,American Airlines Center,824162,20102,2011
8,9,Oklahoma City Thunder*,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,+4.0,92.7,.363,.212,.561,,.501,13.1,27.4,.299,,.493,12.9,73.6,.228,,Chesapeake Energy Arena,744068,18148,2011
9,10,Memphis Grizzlies*,25.2,46,36,48,34,2.34,0.20,2.55,107.6,105.1,+2.5,91.9,.291,.136,.534,,.493,13.0,28.9,.218,,.502,15.7,72.5,.228,,FedEx Forum,600687,14651,2011
10,11,Houston Rockets,26.5,43,39,47,35,2.18,0.19,2.37,111.3,109.0,+2.3,94.2,.299,.264,.550,,.503,12.3,27.4,.239,,.500,12.6,72.7,.219,,Toyota Center,663839,16191,2011
11,12,Portland Trail Blazers*,26.7,48,34,46,36,1.52,0.32,1.85,108.8,107.1,+1.7,87.9,.278,.228,.533,,.486,12.6,29.5,.224,,.510,15.4,72.0,.231,,Rose Garden Arena,840924,20510,2011
12,13,Philadelphia 76ers*,24.7,41,41,45,37,1.50,-0.50,1.01,106.6,105.0,+1.6,91.7,.273,.184,.535,,.494,12.3,24.6,.210,,.487,13.5,74.5,.231,,Wells Fargo Center,604823,14752,2011
13,14,New Orleans Hornets*,26.3,46,36,44,38,0.89,0.39,1.28,106.2,105.2,+1.0,88.7,.296,.192,.537,,.493,12.8,25.1,.226,,.501,14.4,76.2,.220,,New Orleans Arena,603088,14709,2011
14,15,New York Knicks*,25.3,42,40,43,39,0.78,-0.30,0.48,110.9,110.1,+0.8,95.6,.304,.303,.561,,.513,12.6,24.2,.246,,.511,13.8,71.9,.240,,Madison Square Garden (IV),808879,19729,2011
15,16,Milwaukee Bucks,26.7,35,47,38,44,-0.84,-0.17,-1.02,101.6,102.5,-0.9,89.8,.287,.216,.511,,.467,13.0,24.7,.217,,.481,14.7,74.8,.236,,Bradley Center,631912,15412,2011
16,17,Phoenix Suns,29.6,40,42,39,43,-0.89,0.43,-0.46,109.5,110.4,-0.9,94.4,.283,.271,.559,,.522,13.2,23.7,.215,,.513,13.1,71.6,.211,,US Airways Center,720249,17567,2011
17,18,Atlanta Hawks*,27.4,44,38,39,43,-0.82,-0.28,-1.10,106.1,107.0,-0.9,89.3,.269,.222,.542,,.501,13.5,23.4,.209,,.495,12.3,74.6,.211,,Philips Arena,641596,15649,2011
18,19,Indiana Pacers*,25.9,37,45,38,44,-1.07,-0.30,-1.38,104.8,106.0,-1.2,94.7,.300,.244,.533,,.486,14.1,25.9,.235,,.487,12.8,74.1,.237,,Conseco Fieldhouse,555077,13538,2011
19,20,Utah Jazz,26.8,39,43,36,46,-1.83,0.39,-1.44,108.1,110.1,-2.0,91.0,.313,.191,.544,,.498,13.5,27.0,.241,,.505,13.8,71.7,.275,,EnergySolutions Arena,799982,19512,2011
20,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena,Attend.,Attend./G,2011
21,21,Golden State Warriors,25.2,36,46,35,47,-2.33,0.33,-2.00,108.2,110.7,-2.5,94.8,.241,.248,.544,,.510,13.3,26.7,.183,,.509,14.5,69.3,.259,,Oracle Arena,766398,18693,2011
22,22,Los Angeles Clippers,24.6,32,50,32,50,-3.13,0.42,-2.71,105.3,108.7,-3.4,92.8,.332,.230,.535,,.496,15.1,28.4,.234,,.499,12.8,73.2,.250,,STAPLES Center,727462,17743,2011
23,23,Detroit Pistons,27.2,30,52,31,51,-3.60,-0.18,-3.78,107.7,111.7,-4.0,89.2,.279,.189,.533,,.495,12.5,27.4,.206,,.526,13.8,72.1,.235,,The Palace of Auburn Hills,683080,16660,2011
24,24,Charlotte Bobcats,26.9,34,48,29,53,-4.00,-0.08,-4.08,103.4,107.8,-4.4,89.6,.314,.189,.528,,.482,14.1,25.7,.237,,.500,12.9,75.2,.229,,Time Warner Cable Arena,649694,15846,2011
25,25,Sacramento Kings,24.8,24,58,27,55,-5.34,0.54,-4.80,103.5,109.0,-5.5,95.2,.284,.183,.519,,.480,14.4,29.9,.208,,.513,13.5,74.4,.233,,Power Balance Pavilion,569496,13890,2011
26,26,New Jersey Nets,24.8,24,58,24,58,-6.24,-0.04,-6.28,103.1,109.9,-6.8,89.9,.283,.201,.517,,.474,13.4,26.1,.215,,.503,11.8,74.2,.241,,Prudential Center,581378,13949,2011
27,27,Toronto Raptors,24.5,22,60,24,58,-6.28,0.01,-6.28,106.1,112.9,-6.8,92.9,.293,.162,.533,,.491,13.7,28.2,.221,,.522,13.0,72.0,.251,,Air Canada Centre,680255,16592,2011
28,28,Minnesota Timberwolves,23.8,17,65,24,58,-6.63,0.67,-5.97,104.2,111.1,-6.9,96.5,.282,.223,.526,,.483,15.1,29.6,.217,,.514,13.1,73.7,.251,,Target Center,624960,15243,2011
29,29,Washington Wizards,24.9,23,59,22,60,-7.40,0.11,-7.30,102.4,110.2,-7.8,93.8,.290,.172,.513,,.471,13.9,28.0,.216,,.512,14.4,70.5,.249,,Verizon Center,688466,16792,2011
30,30,Cleveland Cavaliers,26.6,19,63,18,64,-9.01,0.14,-8.88,102.2,111.8,-9.6,93.0,.312,.224,.518,,.472,13.4,24.2,.233,,.524,12.7,73.3,.211,,Quicken Loans Arena,824595,20112,2011
31,,League Average,26.7,,,41,41,0.00,0.00,0.00,107.3,107.3,,92.1,.300,.222,.541,,.498,13.4,26.4,.229,,.498,13.4,73.6,.229,,,710241,17321,2011
0,1,Chicago Bulls*,27.1,50,16,51,15,8.18,-0.76,7.43,107.4,98.3,+9.1,89.1,.255,.205,.523,,.490,13.2,32.6,.184,,.450,12.8,74.3,.175,,United Center,731326,22161,2012
1,2,San Antonio Spurs*,27.5,50,16,48,18,7.17,0.11,7.28,110.9,103.2,+7.7,92.9,.261,.257,.562,,.528,12.8,25.1,.195,,.489,12.9,76.0,.168,,AT&T Center,607095,18397,2012
2,3,Oklahoma City Thunder*,25.1,47,19,46,20,6.12,0.32,6.44,109.8,103.2,+6.6,93.0,.334,.252,.567,,.516,15.3,27.8,.269,,.465,13.0,72.1,.207,,Chesapeake Energy Arena,600699,18203,2012
3,4,Miami Heat*,28.3,46,20,47,19,5.98,-0.27,5.72,106.6,100.2,+6.4,91.2,.307,.198,.549,,.505,14.5,26.6,.238,,.479,15.8,73.9,.200,,AmericanAirlines Arena,657855,19935,2012
4,5,Philadelphia 76ers*,24.9,35,31,43,23,4.24,-0.65,3.59,103.9,99.2,+4.7,89.7,.217,.175,.511,,.480,10.9,24.4,.161,,.460,13.5,75.2,.192,,Wells Fargo Center,577597,17503,2012
5,6,Atlanta Hawks*,27.9,40,26,41,25,3.44,-0.77,2.67,104.9,101.2,+3.7,90.2,.259,.249,.535,,.500,13.4,23.9,.192,,.480,14.4,74.4,.186,,Philips Arena,501593,15200,2012
6,7,Indiana Pacers*,26.3,42,24,41,25,3.30,-0.71,2.60,106.7,103.1,+3.6,90.7,.321,.198,.526,,.474,13.1,29.2,.251,,.476,14.1,72.3,.222,,Bankers Life Fieldhouse,467561,14169,2012
7,8,New York Knicks*,26.3,36,30,41,25,3.20,-0.81,2.39,104.4,101.0,+3.4,93.2,.306,.288,.533,,.492,14.9,26.6,.227,,.485,15.9,73.7,.224,,Madison Square Garden (IV),652179,19763,2012
8,9,Denver Nuggets*,26.6,38,28,39,27,2.88,0.29,3.16,109.2,106.2,+3.0,94.2,.326,.243,.556,,.516,14.1,27.7,.239,,.508,14.3,74.3,.185,,Pepsi Center,561966,17029,2012
9,10,Boston Celtics*,29.3,39,27,39,27,2.52,-0.26,2.26,101.0,98.2,+2.8,90.4,.257,.194,.535,,.496,14.7,19.7,.200,,.452,14.9,72.4,.216,,TD Garden,614592,18624,2012
10,11,Los Angeles Clippers*,27.3,40,26,39,27,2.56,0.26,2.82,108.5,105.7,+2.8,89.2,.287,.269,.533,,.502,12.7,29.5,.195,,.492,14.2,73.2,.245,,STAPLES Center,634237,19219,2012
11,12,Memphis Grizzlies*,25.6,41,25,38,28,2.02,0.42,2.43,104.0,101.8,+2.2,90.8,.277,.157,.515,,.473,13.6,29.8,.211,,.485,16.3,72.7,.227,,FedEx Forum,518446,15710,2012
12,13,Los Angeles Lakers*,29.7,41,25,36,30,1.42,0.54,1.96,106.0,104.4,+1.6,90.5,.299,.209,.534,,.491,14.2,29.1,.226,,.476,10.7,74.8,.158,,STAPLES Center,626901,18997,2012
13,14,Dallas Mavericks*,31.3,36,30,35,31,0.95,0.83,1.78,103.3,102.3,+1.0,91.4,.246,.271,.527,,.489,13.4,23.4,.190,,.479,13.9,74.8,.203,,American Airlines Center,671050,20335,2012
14,15,Orlando Magic*,27.5,37,29,35,31,0.79,-0.33,0.46,105.0,104.1,+0.9,89.0,.292,.346,.533,,.506,14.5,26.5,.193,,.488,12.9,75.5,.190,,Amway Center,623587,18897,2012
15,Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena,Attend.,Attend./G,2012
16,16,Utah Jazz*,25.6,36,30,34,32,0.62,0.30,0.92,106.8,106.1,+0.7,91.4,.302,.153,.525,,.481,13.0,30.2,.227,,.493,13.8,73.8,.245,,EnergySolutions Arena,637124,19307,2012
17,17,Milwaukee Bucks,26.2,31,35,34,32,0.27,-0.50,-0.23,105.5,105.2,+0.3,93.7,.250,.224,.521,,.481,12.9,27.7,.194,,.489,14.6,70.9,.217,,Bradley Center,485717,14719,2012
18,18,Houston Rockets,26.2,34,32,34,32,0.23,0.35,0.57,105.5,105.2,+0.3,91.7,.235,.240,.529,,.492,13.5,27.5,.184,,.490,13.8,73.4,.210,,Toyota Center,506994,15363,2012
19,19,Phoenix Suns,28.9,33,33,32,34,-0.24,0.53,0.29,106.2,106.5,-0.3,92.6,.257,.238,.536,,.499,13.3,25.8,.194,,.491,13.1,71.7,.200,,US Airways Center,514718,15598,2012
20,20,Portland Trail Blazers,27.5,28,38,32,34,-0.62,0.41,-0.22,105.7,106.4,-0.7,91.2,.263,.255,.531,,.488,13.4,26.3,.209,,.504,14.1,72.8,.199,,Rose Garden Arena,676384,20496,2012
21,21,Minnesota Timberwolves,24.4,26,40,28,38,-2.20,0.37,-1.83,104.3,106.6,-2.3,93.3,.306,.262,.524,,.477,14.0,27.5,.236,,.491,12.2,73.0,.187,,Target Center,577197,17491,2012
22,22,Golden State Warriors,25.3,23,43,25,41,-3.41,0.62,-2.79,105.4,109.1,-3.7,92.3,.227,.248,.539,,.505,13.3,22.9,.175,,.496,13.6,69.1,.237,,Oracle Arena,622311,18858,2012
23,23,Toronto Raptors,25.7,23,43,25,41,-3.30,-0.36,-3.67,100.8,104.5,-3.7,89.3,.274,.209,.518,,.475,14.8,25.9,.211,,.475,12.8,75.4,.260,,Air Canada Centre,555584,16836,2012
24,24,New Orleans Hornets,25.5,21,45,24,42,-3.76,0.65,-3.11,100.9,105.1,-4.2,88.3,.274,.152,.517,,.476,15.2,27.5,.207,,.485,13.5,73.1,.218,,New Orleans Arena,498618,15110,2012
25,25,Washington Wizards,24.2,20,46,22,44,-4.80,-0.34,-5.14,101.0,106.2,-5.2,92.5,.253,.196,.508,,.472,14.2,27.3,.184,,.492,14.2,70.9,.229,,Verizon Center,552038,16728,2012
26,26,Detroit Pistons,26.3,25,41,22,44,-4.79,-0.40,-5.19,101.0,106.3,-5.3,89.2,.279,.175,.510,,.468,15.0,28.1,.210,,.500,14.2,72.8,.226,,The Palace of Auburn Hills,475638,14413,2012
27,27,Sacramento Kings,24.3,22,44,21,45,-5.68,0.73,-4.95,103.8,109.8,-6.0,94.7,.268,.228,.510,,.472,13.0,29.1,.197,,.515,13.9,70.5,.199,,Power Balance Pavilion,478764,14508,2012
28,28,New Jersey Nets,26.1,22,44,19,47,-5.98,-0.39,-6.37,102.9,109.6,-6.7,90.1,.269,.278,.516,,.473,14.3,27.8,.209,,.513,13.7,70.7,.209,,Prudential Center,460719,13961,2012
29,29,Cleveland Cavaliers,26.0,21,45,17,49,-7.20,-0.14,-7.34,101.1,108.9,-7.8,91.3,.307,.238,.505,,.463,14.3,28.9,.220,,.508,13.1,72.2,.202,,Quicken Loans Arena,525577,15927,2012
30,30,Charlotte Bobcats,24.5,7,59,7,59,-13.91,-0.05,-13.96,95.2,110.4,-15.2,91.1,.276,.169,.483,,.439,13.9,23.6,.206,,.512,12.8,70.9,.206,,Time Warner Cable Arena,486984,14757,2012
